270738,7.5,15
270745,7.1,49
270746,6.4,35
270784,5.8,156
270833,7,45
270835,7,6
270841,4.4,591
270845,3.9,69
270846,1.9,29206
270862,6.3,9
270865,7.3,6
270880,4.2,447
270884,5.2,14
270891,4.6,2312
270902,7,152
270911,5,1785
270915,6.7,38
270916,5.7,19
270918,6.4,122
270919,7.1,1762
270933,6.7,3264
270939,7.5,49
270957,5.1,326
270964,6.3,10
270969,6.4,94
270971,7.2,791
270980,4.7,27135
270987,4,22
270989,5.6,46
270991,3.4,179
270994,3.6,31
271000,5.3,368
271003,6.2,211
271014,7.9,18
271017,4.5,211
271018,3.4,383
271020,5.2,514
271023,6.8,102
271027,6.6,58589
271028,6,6
271029,7.6,3027
271031,5.3,823
271036,7,6
271040,6.5,19
271042,7.2,58
271045,5.2,112
271053,3.6,106
271079,5.5,34
271080,6.1,10
271093,7.3,21
271103,7.9,7
271118,6.8,8
271121,6.3,83
271125,5.8,12
271136,5.3,2121
271137,3.3,31
271138,4.9,46
271144,5.6,72
271157,6.3,36
271166,5.6,11
271173,4.2,16
271181,8.1,23
271191,6.5,13
271193,6.8,114
271197,4.9,121
271200,4.3,1023
271202,5.3,9
271210,5.3,1057
271211,7.2,982
271216,8.3,12
271218,5.8,59
271219,6.1,5572
271234,6.6,28
271236,7.2,13
271238,8.2,13
271243,5,43
271249,4.6,9
271253,5.6,29
271259,6.4,13710
271263,5.4,20538
271269,3.4,19
271270,7.6,67
271285,4.3,170
271337,4.5,543
271341,6.6,11
271342,6,10
271344,7.8,14
271345,7.2,261
271346,7,16
271347,4.9,56
271348,6,43
271349,5.6,21
271354,7.1,70
271355,7,123
271356,7.1,67
271366,5.4,156
271367,5.4,50597
271368,4.8,20
271369,7.2,94
271383,8.6,9556
271386,7.3,53
271390,6.6,18
271395,5.4,137
271396,6.8,13
271400,4.1,95
271410,7.6,18
271417,5.7,32
271420,6.6,9
271421,6,30
271422,7.7,78
271429,5.8,13
271431,6.4,14
271432,5.6,23
271435,6.3,20
271436,4.1,115
271444,5,107
271445,6.5,94
271448,5.1,7
271451,3.6,345
271452,5.8,69
271455,8.7,180
271458,5.8,51
271459,8.1,1151
271460,6.5,13
271468,6.6,23
271475,5,23
271476,6.4,7
271477,5.6,8
271478,6.9,14
271479,6.7,19
271480,6.6,8
271481,7.3,252
271484,6.2,20
271499,6.1,119
271524,6.5,13
271527,6.4,64
271534,6.7,35
271535,6.3,7
271536,7.9,7
271537,5.1,301
271538,5.9,459
271543,4.7,990
271545,7.4,926
271557,7.6,25
271563,5.2,112
271564,7,11
271570,7.2,6
271572,6.9,219
271574,6.8,66
271575,7.3,462
271576,4.6,9
271580,7.1,1167
271581,6.5,166
271582,6.7,1728
271585,7.2,61
271586,7,231
271588,6.8,51
271589,7.1,47
271591,7.5,24
271592,7.1,15
271593,7.6,473
271594,7.5,19
271595,7.8,1142
271596,5.9,64
271597,6.4,44
271600,8.6,42
271601,7.2,554
271603,6.2,13
271604,4.6,573
271607,6.3,134
271611,7.2,20
271616,6.1,184
271619,6.6,45
271623,6.5,6
271624,4.2,6
271625,6.8,41
271626,6.8,6
271636,7.3,490
271637,7.1,283
271638,7.7,33
271639,6.7,21
271641,7.5,22
271643,7.2,19
271647,6.9,11
271648,8,887
271650,6.9,9
271651,6.4,9
271652,7,21
271653,4.9,11
271654,5.1,478
271663,7.1,387
271665,6.8,31
271668,5.6,44927
271670,4.3,7
271671,5.3,61
271675,7.4,72
271676,7.9,88
271677,5.7,144
271678,7.7,932
271679,7.4,58
271682,6,22
271689,8.7,6
271692,7.1,29
271693,6.8,199
271694,8.2,2189
271695,9,6
271699,8.2,32
271701,4.2,324
271708,3.4,102
271710,6.5,10
271712,6.2,53
271718,7.6,16
271719,5.2,42
271723,5.3,148
271724,6.7,52
271725,7.7,7
271731,7,25
271733,6.7,26
271737,6.3,15
271739,6,25
271742,2.7,12
271743,7,14
271748,5.1,1679
271749,6.1,7
271751,4.4,12
271752,7,7
271761,8.5,63
271763,5.6,41
271765,6.7,12
271767,6.7,45
271768,7.3,401
271769,8,52
271771,6.6,121
271773,6.3,15
271784,6.6,29
271788,4.9,91
271789,2.5,14
271791,8.6,92
271793,7.7,241
271795,6.2,10
271798,5.6,195
271801,6.7,191
271802,6.9,32
271809,5.3,491
271811,4.9,15
271816,7.3,53
271821,6.6,11
271827,7.6,18
271828,3.9,542
271841,6.6,12
271849,6.7,66
271853,7.1,16
271856,6.5,6
271857,8.4,1947
271858,7.8,25
271881,7.3,33
271882,5.8,2313
271885,6,1293
271890,2.9,19
271893,6.6,240
271935,5.6,831
271942,2.4,21
271945,4.6,866
271946,5.8,15448
271956,6.2,6
271972,3.9,2598
271982,6.1,45
271984,3.4,598
271987,6.3,44
271996,4,5
272001,7.2,126
272010,5.7,176
272012,5.7,30
272020,7,66615
272022,6.4,157
272036,2.8,605
272047,7.9,25
272048,7,8
272056,7.1,10
272062,4.8,594
272063,4.7,244
272065,5.1,25
272068,7.7,46
272069,2.6,295
272071,3.3,115
272078,2.9,30
272080,6.4,5
272081,5.8,9
272087,5.6,170
272092,6.5,78
272093,6.5,88
272101,6.2,108
272103,7.3,10
272104,7.6,123
272105,5.6,40
272110,7.2,10
272115,6,65
272116,4.5,172
272118,6.9,992
272123,7.4,57
272125,5.9,314
272132,4.7,13
272141,3.7,122
272142,7.1,3077
272147,4.5,6669
272152,7.4,168787
272154,6.8,11
272174,3.8,8
272178,2.6,18
272183,6.2,304
272187,5.7,9
272196,4.9,199
272202,3.2,153
272205,5.5,12
272207,7.1,37121
272216,6.1,30
272217,7.2,41
272224,5.9,19
272226,6.4,145
272228,7.3,6
272229,7.3,47
272263,4.7,429
272266,8.8,13
272271,7.3,16
272284,6.2,6
272290,3.9,34
272291,6.8,14
272293,8,5
272299,5.6,132
272302,8.2,16
272305,7,13
272310,5.8,5
272315,5.9,31
272318,6.7,11
272329,7.2,53
272335,5,6
272338,7.3,135740
272362,6.2,529
272425,2.6,1529
272429,4.8,10
272437,3.6,11
272440,4.6,650
272454,4.6,369
272509,6.3,21
272540,6,8
272543,3.5,107
272553,3,6
272554,4.8,20
272557,4,622
272558,5.9,25
272563,5.4,27
272566,6.4,29
272577,4.8,14
272583,8.3,11
272584,7.5,11
272585,7.1,171
272590,6.1,200
272607,4.3,376
272626,7.6,25
272646,6.7,78
272647,5.8,91
272651,6.9,99
272674,8,5
272681,5.5,24
272688,6,799
272730,5.2,216
272735,4.3,85
272736,5,4591
272742,7.5,8
272747,6,51
272765,7,19
272766,6.9,61
272772,4.3,6
272781,6.5,10
272795,6.3,36
272796,7.5,60
272813,5.7,15
272815,5.4,8
272822,5.2,275
272843,6.7,9
272867,8.2,135
272873,6.2,5
272881,5.7,6
272895,3.5,113
273037,8.1,18
273041,2.9,756
273045,3.6,102
273048,6.1,240
273056,6.8,10
273057,3.8,123
273059,7.8,10
273060,3.8,6
273066,5.7,18
273067,4.5,6
273069,6.8,2867
273074,5.2,33
273078,5.7,52
273080,5.9,32
273083,8.4,7
273089,6,7
273090,7,188
273096,6.2,19
273098,7,426
273099,4.6,19
273100,7.8,160
273108,7.4,3619
273115,5.4,19
273123,6,90
273132,3.6,9
273133,3.9,134
273144,4.8,35
273148,7.4,1497
273149,3.2,16
273150,6.2,31
273158,5.7,6
273161,6.4,57
273164,5.7,79
273169,4,466
273181,4,9
273195,7.4,54
273216,6.3,26
273226,6.6,112
273228,4.7,111
273240,3.9,10
273244,4.7,269
273245,6.4,22
273247,4.4,15
273250,4.3,53
273253,6.2,1268
273259,5.3,85
273268,5,37
273278,6.1,41
273285,6.1,8
273288,5.7,41
273300,7.1,1319
273301,4.8,84
273302,5.4,1053
273304,5.3,69
273306,7.2,342
273311,4.6,279
273312,6.1,81
273313,6.9,224
273316,5.3,136
273318,5.6,5
273321,5.8,31
273326,6.8,887
273405,2.2,20
273406,3.8,357
273411,1.8,120
273422,4.8,15
273429,6.9,15
273435,6.3,11036
273450,6.5,11
273451,7.4,14
273452,4.8,1487
273453,5,652
273457,4.6,137
273463,5.2,15
273465,7.2,52
273468,5.4,7
273475,3.1,14
273498,6.2,77
273500,7,43
273501,5.2,71
273503,7.2,37
273509,4.7,15
273513,7.2,44
273514,4.4,33
273515,2.4,105
273516,4.7,176
273517,5.5,18234
273524,7.4,55
273529,5.9,7
273530,5,5
273535,4.2,91
273539,5.3,151
273544,7,104
273551,5.8,10
273564,7.4,9
273567,6.3,301
273574,5.3,11
273605,4.2,83
273606,5.3,32
273607,5.9,530
273610,5,6
273649,5.9,17
273650,5.9,19
273669,1.4,132
273676,3.4,7
273677,8.1,9
273678,7.8,11
273689,5.5,7694
273695,4.1,16
273706,4.7,14
273707,6.4,39
273709,8.5,13
273715,7.4,11
273718,5.8,2807
273719,6,3043
273724,7.1,452
273726,3.9,69
273738,7.2,16
273739,4.5,30
273751,8.7,20
273760,7.3,14
273768,6.3,137
273772,6.7,39
273775,2.9,9
273776,3.8,15
273780,5.1,9
273782,5.7,81
273784,4.2,10
273785,4.6,18
273788,3.5,75
273798,5.5,90
273799,5.3,6910
273800,4.7,20
273803,4.1,31
273804,3.5,253
273805,3.1,107
273806,6.6,7
273812,6.3,179
273820,5,17
273822,6.5,1710
273828,3.3,16
273833,6.6,1250
273840,7.9,2729
273849,6.6,15
273850,6.9,856
273851,6.1,592
273854,6.6,36
273867,5.3,55
273870,7.5,1308
273874,6.4,170
273876,5.3,7
273878,5.8,174
273884,6.6,14
273895,5.5,31
273896,3.3,403
273897,5.2,5
273903,6.9,7
273905,6.7,6
273906,5.9,16
273907,2.9,878
273910,4.6,38
273918,6,122
273923,6.2,45302
273927,4.8,28
273930,7.4,16
273934,4.9,74
273935,4.6,5
273937,4.9,149
273949,6.2,32
273950,7,49
273960,4.3,13
273961,5.3,11
273972,6.8,5
273980,5.1,16
273982,6.9,9359
273985,5,8
273990,4.1,14
273993,4.1,20
273994,6.2,101
274005,2.2,88
274007,8.6,25
274012,8,1917
274018,5.4,9
274019,3.9,282
274024,3.5,180
274026,7.1,191
274031,7.3,15
274033,7.3,34
274043,5.9,126
274047,4.6,5
274057,6.3,19
274069,6.9,185
274078,6.9,16
274086,6.6,13
274093,6.9,44
274103,3.6,110
274104,6.9,163
274114,7.8,967
274115,6,163
274116,6,8
274117,7.4,12748
274154,4.2,96
274155,6.4,6538
274158,5,13
274161,4.2,17
274166,6.2,139561
274181,5.9,110
274188,6.5,573
274189,2.5,169
274193,6,98
274201,6.2,48
274306,5,298
274309,7.3,30887
274311,6,25
274314,8.3,515
274315,6.2,10
274323,6.5,207
274332,5.3,25
274336,6,49
274348,6.9,122
274349,5.9,38
274364,3.5,26
274372,7.2,173
274384,6.9,14
274398,2.8,5
274403,5.7,30
274407,6.4,2013
274419,4.7,126
274424,6.9,23
274426,6,58
274428,6.6,3164
274430,5.9,130
274431,5,37
274432,6.1,23
274444,6.2,21
274457,6.7,44
274459,5.4,7
274460,4.9,19
274470,7,679
274471,6.6,112
274472,2.2,352
274479,5.1,8
274491,7.2,14
274493,5.5,26
274494,9.3,6
274497,7.4,8075
274499,5.4,150
274503,6.8,9
274509,4.3,503
274510,5.6,14
274523,4.1,46
274527,3.5,26
274541,5.6,391
274558,7.5,118290
274579,7.8,6
274580,6.1,8
274590,5.6,89
274594,5.2,13
274595,4.2,9
274596,3.8,18
274599,6.6,7
274604,5.9,550
274608,7.4,279
274611,3.4,5
274621,6.8,101
274626,6.3,420
274637,6.4,61
274639,5.9,110
274640,7.3,29
274642,5.3,26
274643,6,150
274652,6.7,61
274661,4.1,54
274675,7.7,21
274680,6.6,89
274681,7,67
274694,9,5
274703,8,5
274707,6.3,14
274708,6.9,136
274711,5.5,10705
274716,7.7,553
274724,7.2,16
274727,2.7,6
274730,5.8,10
274732,5.9,22
274741,6.4,5
274744,6.6,7
274747,7.9,9
274748,7,20
274750,3,32
274752,6.3,35
274757,6.8,30
274760,7.3,18
274763,5.2,33
274764,4.3,40
274765,4.4,10
274789,7,934
274792,7,48
274796,4.9,16
274797,7.6,20
274812,7,78314
274813,5.8,10
274821,2.8,60
274824,2,6
274829,5.8,12
274830,4.8,308
274847,5.5,183
274858,6.7,21
274859,6.3,16
274861,4.9,329
274867,7.4,13
274868,6.5,73
274869,6.2,32
274871,7.6,29
274874,4.6,560
274877,5.9,63
274880,4.7,39
274891,4.1,11
274909,6.9,11
274913,5.7,29
274917,7.4,8
274919,6.3,22
274927,5,6
274932,6.4,1689
274933,6.3,1191
274934,6.4,1104
274935,6.6,973
274941,5.6,8
274947,6.1,45
274949,6.4,7
274951,6.1,18
274952,8.7,664
274959,5.4,194
274961,5.2,5
274975,2.1,98
274978,7,6
274983,5.5,34
274993,7.1,268
275011,8.3,675
275013,8.4,777
275022,3.5,37305
275026,4.7,11
275035,7.5,33
275045,6.5,6
275050,7.9,24
275052,5.6,48
275053,5.6,10
275067,5,3669
275072,6.8,394
275083,7.2,10476
275085,8.3,232
275111,6.7,13
275113,4.8,13
275170,5.2,309
275172,5.9,9
275175,7.6,261
275178,5.1,14
275182,6.3,287
275183,7.3,30
275194,4.3,48
275195,6.8,325
275204,7,231
275205,7.2,191
275207,7.1,422
275214,6.3,806
275217,6.9,63
275220,8.3,7
275222,4.2,25
275230,6.7,11497
275236,3.3,229
275245,8.9,62
275252,6.8,13
275254,5,8
275256,7.2,16
275258,5.3,70
275262,3.3,20
275263,7.4,76
275269,6,7
275270,4.6,22
275274,6.7,93
275275,6.5,166
275277,7.9,39966
275278,6.9,56
275287,4.8,331
275289,5.2,6
275291,6.7,27
275295,7.7,59
275299,6.5,141
275302,6,25
275307,4.1,15
275309,7.7,11539
275311,3.6,16
275320,3.8,11
275323,5.1,23
275327,7.3,26
275332,4.3,47
275335,8.5,11
275337,2.8,16
275341,7.4,5
275346,3.5,21
275353,7.9,44
275359,6.7,6
275362,6.2,403
275363,6.7,128
275364,5.2,51
275381,5.1,72
275389,5.9,19
275401,6.3,159
275407,4.9,163
275408,7.1,700
275409,6.6,82
275412,5.6,9
275415,7.8,25
275416,7.7,7
275425,3.4,211
275428,5.6,10
275432,7.2,20
275437,4.9,9
275441,4.2,14
275442,6.1,23
275444,8,32
275445,4.2,6
275448,6.3,196
275453,7.1,7
275455,3.7,70
275461,7.1,20
275465,7.2,256
275466,6,34
275468,5.9,799
275485,6.2,58
275491,7.4,52318
275493,5.2,19
275504,6.5,21
275509,6.1,24
275512,4.7,128
275513,8.2,5
275521,6.2,11
275523,5.8,8
275524,7.6,170
275525,8.3,10
275527,6,102
275535,6.6,17
275538,5.5,86
275540,6,5
275544,7.8,33
275555,6.2,18
275560,5.9,389
275568,7.1,23
275575,5,6
275579,3.8,33
275607,5.6,8
275608,4.4,154
275611,4.3,222
275615,6.8,50
275616,4.4,5
275618,7.3,56
275619,7,20
275620,5,13
275621,7.8,11
275638,5.4,5
275639,5.3,677
275652,6.7,6
275654,7.4,76
275655,5.5,93
275663,6.3,10
275664,5.9,18
275666,7.1,18
275681,6.8,512
275684,7.2,73
275688,5.6,339
275692,5.4,1093
275694,7.7,93
275699,7.1,7
275701,4.4,5
275702,6.3,10
275704,7.6,71
275705,6.6,9
275714,5.4,23
275718,4.7,6
275719,7.3,17872
275728,6,6
275729,3.6,5
275730,6.6,10
275735,7.4,74
275739,5.4,7
275741,6,7
275742,2,8
275743,8.4,16
275744,4.2,5
275748,7.4,26
275754,5,9
275755,7,5
275756,5.2,5
275761,6.5,18
275768,5.7,6
275769,5.8,6
275770,5.7,11
275772,5.6,105
275773,6.4,12045
275774,6.8,24
275778,6.5,19
275782,8.5,6
275799,5.9,49
275800,4.8,5
275801,5.9,28
275802,6.6,56
275806,6.4,13
275812,5.8,57
275820,6.4,7
275836,6,5
275839,4.4,19
275847,7.2,154256
275853,7.6,8
275856,8,14
275858,8.6,43
275862,7.1,148
275874,7.1,10
275876,6.8,22
275888,7.4,38
275897,4.3,10
275902,6.5,415
275909,5.7,20
275913,3.3,1172
275915,6.6,1022
275917,7.6,5
275922,7,8
275925,7.6,308
275926,5.7,53
275942,8.7,759
275947,5.2,8223
275963,8.3,9
275967,6,100
275969,2.5,55
275979,5.1,157
276000,7,5
276001,6.6,26
276013,6.7,6
276015,6.9,97
276033,4.1,4662
276050,5.4,29
276052,5.8,28
276053,4.8,289
276055,7,12
276060,6.4,25
276063,6.4,18
276064,5.5,38
276065,4.8,20
276077,7.4,70
276084,7.1,15
276091,5.3,12
276100,5.3,6
276106,6,23
276110,6,132
276111,4.6,27
276116,3.6,7
276123,7.8,92
276124,7.9,16
276134,7.3,28
276140,4.8,186
276145,4.8,9
276150,6,11
276151,4.7,19
276154,6.5,54
276156,6.4,8
276167,2,234
276169,7.5,6
276176,6.4,91
276177,8.1,8
276187,5.5,11
276189,6.8,714
276191,4.8,2039
276194,4.5,13
276198,5.9,213
276199,5.9,12
276202,4.7,7
276203,5.5,37
276210,6.7,7
276216,6.9,481
276220,6.3,7
276224,6.3,34
276226,6.4,102
276228,8.1,13
276230,7.8,16
276244,5.6,31
276259,4.8,17
276261,5.4,15
276263,4.5,59
276265,3.2,11
276268,4,6
276269,8,16
276276,6.6,1300
276287,3.8,8
276290,4.7,41
276293,4.6,5
276309,6.5,75
276313,7.6,18
276315,5.4,127
276319,5.1,9
276327,6.6,212
276329,6.8,672
276331,4.7,88
276337,6.6,16
276340,6.6,8
276354,6.7,143
276370,6.6,120
276375,6.8,21
276379,4.2,6
276389,8.2,18
276409,6.4,1492
276415,4.8,9
276425,7.6,18
276428,5.8,337
276435,6.9,62
276437,5.5,293
276438,4.7,13
276442,6.9,36
276458,7.2,29
276460,8.2,13
276461,7.4,20
276467,6.3,9
276473,6.2,8
276484,4.5,31
276500,5.2,124
276501,7.2,4184
276502,2.9,50
276504,7.2,326
276515,7.5,844
276518,7.4,33
276519,5.7,6
276529,7.3,78
276531,5.5,180
276542,5.7,19
276550,7.3,242
276565,5.1,11
276568,7.4,5
276577,6.5,13
276578,8.2,49
276583,5.9,14
276584,7.9,33
276598,5.8,6
276607,5.7,224
276613,7.7,1132
276615,7.4,324
276617,7.1,3043
276626,3,146
276628,6.4,101
276630,6.8,9
276637,6.7,36
276744,5.8,1151
276749,5.8,6
276751,7,163908
276752,5.7,108
276753,5.3,22
276760,6.2,13
276767,5.4,8
276769,6.5,37
276770,6,11
276773,6.2,104
276777,5.4,5
276792,6,5
276793,7.4,1348
276794,5.5,12
276806,8,27
276809,5.4,5
276816,6.1,20028
276818,7,1127
276819,7.1,212
276820,7,1061
276823,6.9,47
276828,7.5,15
276830,5.2,10029
276837,5.9,111
276848,7,214
276855,6.4,8
276859,6.7,6
276860,7,226
276861,6.4,19
276863,6.9,619
276865,8.4,5
276868,5.3,643
276877,3.9,141
276886,5.7,65
276893,6.8,51
276914,6.6,56
276915,5.6,5
276919,8,128546
276925,4.8,22
276929,7.4,29
276935,7,2030
276951,6.7,245
276961,7.9,19
276967,6.4,5
276970,7.8,249
276971,7.5,72
276977,6.1,1004
277001,7.8,5
277015,6.4,75
277017,6,5
277024,6.3,11
277027,7.6,137345
277032,7,20
277039,7.3,112
277042,6.2,6
277044,6,738
277053,6.1,39
277060,7.3,7
277062,6.2,78
277068,5.7,182
277076,6.4,12
277089,7.8,50
277092,6.5,134
277101,6,24
277103,3.6,7
277119,7,97
277120,6.7,7
277122,7,22
277129,6.7,21
277154,1.9,13
277155,7.4,33
277158,7.9,11
277162,7.8,22
277171,6.5,181
277178,6.4,38
277180,7.7,93
277184,7.1,172
277185,6,105
277203,8.4,62
277213,4.7,6
277223,4.3,9
277255,7,458
277266,5.5,51
277270,6.8,28
277274,5.4,5
277276,7.2,23
277289,5.6,136
277296,5.5,124642
277298,6.7,71
277315,4.7,41
277325,4.7,15
277327,7.4,6200
277330,6.2,17
277336,5.3,24
277341,7,10
277371,5.7,92119
277374,7.5,10
277386,5.1,14
277406,7.4,29
277412,3.5,1191
277414,7,51
277428,6.5,225
277434,7.1,122990
277444,6.8,202
277446,6.2,30
277450,4.7,26
277551,8,51
277555,5,96
277558,6.3,394
277559,7.2,158
277561,7.4,8
277578,6.3,308
277580,7.1,94
277585,5.8,355
277588,6.6,51
277589,5.8,8
277592,6.8,32
277597,6.6,25
277598,6.7,380
277605,6.5,2198
277607,6.1,758
277612,5,5
277615,7.1,1064
277621,3.8,48
277622,6.1,322
277624,6,7
277625,6.3,449
277637,6.2,34
277648,6.6,19
277656,6.6,169
277663,5.4,335
277664,3.6,53
277674,7.1,52
277675,6.2,6
277688,3.3,110
277689,7.9,71
277692,6.2,29
277698,3.3,6
277701,6.6,11
277703,3.3,1052
277704,6.4,7
277705,5.9,1218
277711,7.6,47
277713,5.2,34
277714,5.5,67
277716,8.3,6
277722,7.7,23
277725,5.2,82
277727,6.2,19
277736,4.8,24
277740,6.9,84
277744,5.3,1199
277748,6.8,102
277761,5.9,7
277766,6.5,17
277768,5.4,7
277769,5.9,7
277772,7,48
277774,6.3,475
277777,6.6,163
277779,6,6
277780,7.8,32
277785,5.3,17
277786,6,29
277788,4.4,7
277789,6.6,69
277790,4,436
277791,3.7,307
277793,7.2,162
277794,7.8,79
277797,6.6,181
277799,6.3,612
277800,4,237
277803,5.6,44
277806,6.2,87
277815,6,12
277827,7.2,94
277829,5.8,84
277895,6.6,402
277899,6.3,60
277903,6.4,9
277909,6.8,975
277915,6.4,35
277917,6.3,7
277919,6.4,120
277924,3.4,12
277925,6.9,715
277926,6.2,33
277928,6.5,283
277941,6.5,24530
277944,3.6,699
277945,8.4,17
277946,3.7,7
277947,4.8,23
277951,1.4,5
277954,4.1,53
277955,6.9,43
277964,6.8,36
277967,8.2,41
277969,5.7,7
277973,6,26
277975,7.1,43
277978,6.7,29
277981,5.4,218
277984,6.9,121
277986,3.4,955
277987,7,15
277998,7.4,25
278006,7.8,2026
278009,5.2,23
278015,7.5,35
278018,8,89
278026,3.2,266
278031,6.6,233
278035,5.6,1074
278044,6.2,169
278046,7,6
278069,6.6,709
278080,5.7,94
278089,5.3,43
278102,6.9,871
278103,7.2,12
278130,5.2,83
278156,5.3,21
278159,7,927
278162,6.4,152
278259,2.7,2044
278274,6.2,194
278282,6.7,10
278286,7.2,81
278291,6.3,7468
278293,6.2,104
278295,5.9,12110
278300,5.4,10
278302,3.9,7
278304,6.8,254
278307,6.7,11
278314,5.8,32
278315,5.3,701
278333,7.2,15
278344,6.1,85
278351,6.2,2560
278362,8.3,46
278368,7.3,33
278380,4.3,71
278383,5.4,27
278386,7.4,223
278389,7.6,9
278391,6.5,39
278395,4.8,115
278396,7,150
278397,2.5,10
278408,4.6,127
278409,6.4,30
278412,5.9,156
278413,7,1056
278422,5,109
278426,6.9,111
278435,5.7,36939
278473,9,8
278476,7.8,13
278487,4.1,1905
278488,6.3,50662
278493,6.6,105
278494,6.7,10
278495,8.2,6
278500,6.8,21222
278501,8.6,2662
278502,6.3,127
278504,7.2,257406
278512,2,174
278514,5.5,51
278522,5.8,1979
278525,6.2,51
278527,3.7,318
278554,7.1,198
278565,4.4,18
278577,7,200
278583,6.3,59
278592,5.8,48
278597,6,1572
278610,6.8,30
278616,7,145
278617,7.3,49
278622,8.3,91
278628,6.9,8
278650,5.3,7
278665,5.1,191
278666,4.3,73
278671,7.7,95
278674,2.9,74
278675,4.8,1501
278676,4,9
278684,5.7,6
278698,2.8,9
278699,6,320
278700,6.9,528
278712,6.7,61
278729,8.8,51
278731,6.8,34042
278736,8,9462
278747,5.8,9
278754,4.1,9
278756,7.8,14
278761,7.3,60
278768,7.7,443
278771,7,106
278782,7.4,63
278783,6.5,119
278786,3.4,22
278788,4.8,5
278789,6.2,120
278792,8.8,29
278794,6.6,12
278796,3.7,6
278815,6.5,3281
278818,5.8,8
278821,6.8,10
278823,6.6,24642
278825,5,13
278827,7.4,185
278835,7.4,48
278891,7.7,1701
278893,7,17
278905,6.3,7
278913,5.9,51
278919,6.8,6
278927,6.2,86
278954,6.2,56
278955,6.1,131
278960,4.1,14
278964,7.9,13
278966,4,5
278974,7.5,6
278976,7.2,37
278978,7.9,7
278980,6.6,54
278985,4.2,8
278989,7.8,13
279015,3.6,14
279016,6.2,24
279017,7.1,16
279020,6.5,24
279021,4.5,73
279024,6.2,5
279032,4.9,67
279037,4.3,2487
279043,6.4,48
279060,5.3,25
279063,7.1,41
279064,7.5,13577
279065,7.4,4497
279069,6.5,21
279074,7.1,447
279075,8.1,16
279080,6.8,22
279083,7,170
279088,7.3,82
279090,6.7,70
279105,5.2,20
279108,7.5,6
279111,6.4,14675
279112,7.1,4734
279113,6.4,41675
279120,6.4,62
279121,6.9,469
279122,5,21
279123,8.3,9
279131,2.7,7
279132,5.1,59
279135,6.1,20
279136,8.2,17
279138,6.6,17
279145,3.6,19
279146,6.2,62
279147,6.8,25
279153,7.9,9
279154,6.9,60
279155,6.1,8
279158,5.6,99
279160,6.7,65
279162,6.4,115
279164,6.8,19
279166,6.5,24
279171,7,99
279172,6.3,65
279173,6.5,1207
279176,7.3,271
279178,5.5,55
279181,5.8,57
279184,6.9,81
279186,6.4,39
279191,3.6,5
279192,6.7,9
279193,6,56
279222,7.3,9
279223,4.9,93
279228,7.8,17
279231,6.8,4458
279238,7.4,29
279243,5.6,24
279245,3,11
279247,7.2,8
279248,7.9,6083
279249,6.7,218
279255,5.7,22
279261,6,20
279262,6.1,48
279266,7,200
279269,6.1,7
279277,6.6,9
279286,4.2,3902
279288,7.1,70
279289,4.3,28
279292,6.1,19
279294,7.3,63
279305,7.3,27
279309,6.2,13
279310,7.4,32
279327,3.9,7
279330,5.5,45
279331,6.6,19583
279335,7.8,93
279346,4.6,39
279350,6.9,10
279351,5.3,85
279360,7.6,7
279362,5.1,56
279364,6,74
279365,5.6,51
279367,5.8,12
279370,4.8,12
279384,7,22
279387,5.8,11
279390,6.8,51
279398,3.5,13
279401,5.8,39
279403,3.7,13
279405,6.5,34
279410,5.4,243
279412,7,22
279414,7.8,8
279440,6.2,23
279447,6.9,124
279458,4.5,11
279468,5.1,28
279469,4.6,193
279473,6.4,7
279474,5.4,573
279476,6.9,155
279477,7.4,10
279479,5.6,72
279483,4,22
279485,5.6,27
279487,5.6,420
279491,6.9,74
279493,5.8,32301
279494,6.2,122
279496,7.1,85
279498,7,10
279505,8.2,12
279506,4.9,9
279508,6.2,140
279509,6.3,235
279515,7.3,6
279519,5.9,41
279523,6.6,226
279527,6.3,134
279532,6.1,23
279533,6.1,48
279618,6.5,20
279620,6.5,13
279623,4.4,148
279624,4.7,53
279629,4.6,73
279633,5.9,94
279634,4.8,8
279642,4.4,16
279645,5.1,112
279651,7.9,20
279653,6.6,50
279657,7.1,1104
279659,5.6,5
279676,5.8,8
279678,5,86
279680,5.2,165
279681,6.2,126
279683,7.6,54
279684,6.4,127
279687,7.5,63
279688,2.8,1037
279691,6.4,176
279693,6.9,696
279694,8.7,13
279695,2.7,2074
279697,6.6,50
279701,6.9,435
279709,5.6,90
279719,5.5,83
279721,4.5,150
279725,6.1,29
279727,6.1,8
279734,7.9,296
279747,6.8,84
279750,4.3,217
279755,7.4,9
279761,7,10
279765,7.1,485
279766,6.7,11
279767,7.2,84
279768,3.2,263
279774,4.4,10
279775,6.4,44
279777,7.2,25
279778,6.1,17442
279779,7.1,470
279781,5.5,13313
279783,7.1,1147
279792,7.8,6
279795,5.7,27
279801,6.4,52
279809,3.6,219
279814,5.4,5
279824,3.5,18
279831,6.8,53
279836,7.4,7
279843,7,142
279844,9,9
279846,5.9,7
279853,3.6,74
279854,6.9,1093
279855,8.1,19
279856,6.8,6
279857,6.6,397
279871,5.6,75
279873,6.4,29
279880,6,288
279883,7.5,14
279885,5.8,59
279888,6.6,10
279889,5.5,9622
279895,5.2,880
279896,5.7,156
279897,7,6
279900,5.5,74
